Rel.cont	Group	OTU_ID
0.93656367	Rel.cont.L	OTU_4
0.272715489	Rel.cont.L	OTU_4
0.08721193	Rel.cont.L	OTU_4
0.084681168	Rel.cont.L	OTU_4
0.30929726	Rel.cont.L	OTU_4
0.194643222	Rel.cont.L	OTU_4
0.764999042	Rel.cont.L	OTU_4
0.917823414	Rel.cont.L	OTU_4
0.007035176	Rel.cont.L	OTU_4
0.91497442	Rel.cont.L	OTU_4
0.270755222	Rel.cont.L	OTU_4
2.55E-05	Region.P.Rel.cont	OTU_4
6.13E-05	Region.P.Rel.cont	OTU_4
5.89E-05	Region.P.Rel.cont	OTU_4
9.71E-05	Region.P.Rel.cont	OTU_4
0.000759878	Region.P.Rel.cont	OTU_4
8.72E-05	Region.S.Rel.cont	OTU_4
1.30E-05	Region.S.Rel.cont	OTU_4
3.36E-05	Region.S.Rel.cont	OTU_4
3.03E-05	Region.S.Rel.cont	OTU_4
7.04E-05	Region.S.Rel.cont	OTU_4
3.09E-05	Region.S.Rel.cont	OTU_4
0.000111721	Region.S.Rel.cont	OTU_4
0.000833464	Region.S.Rel.cont	OTU_4
0.000707255	Region.S.Rel.cont	OTU_4
0.000446785	Region.S.Rel.cont	OTU_4
0.000221239	Region.S.Rel.cont	OTU_4
0.000573865	Region.S.Rel.cont	OTU_4
0.000512488	Region.S.Rel.cont	OTU_4
0.001311452	Region.S.Rel.cont	OTU_4
0.002808331	Region.S.Rel.cont	OTU_4
0.001029866	Region.S.Rel.cont	OTU_4
0.000327359	Region.S.Rel.cont	OTU_4
0.000330915	Region.S.Rel.cont	OTU_4
0.000704767	Region.S.Rel.cont	OTU_4
0.000412712	Region.S.Rel.cont	OTU_4
0.000462829	Region.S.Rel.cont	OTU_4
0.000793575	Region.S.Rel.cont	OTU_4
0.00016288	Region.S.Rel.cont	OTU_4
0.000809037	Region.S.Rel.cont	OTU_4
0.000973877	Region.S.Rel.cont	OTU_4
0.000508636	Region.S.Rel.cont	OTU_4
0.000504596	Region.S.Rel.cont	OTU_4
0.00186845	Region.S.Rel.cont	OTU_4
0.000671859	Region.S.Rel.cont	OTU_4
0.000481974	Region.S.Rel.cont	OTU_4
0.000678564	Region.S.Rel.cont	OTU_4
0.001351754	Region.S.Rel.cont	OTU_4
0.000713314	Region.S.Rel.cont	OTU_4
0.000234082	Rel.cont.L	OTU_22
0.154504213	Rel.cont.L	OTU_22
0.141436963	Rel.cont.L	OTU_22
0.071202826	Rel.cont.L	OTU_22
0.038748137	Rel.cont.L	OTU_22
0.0042936	Rel.cont.L	OTU_22
0.011884225	Rel.cont.L	OTU_22
0.001204285	Rel.cont.L	OTU_22
0.00080402	Rel.cont.L	OTU_22
0.003578042	Rel.cont.L	OTU_22
0.112279057	Rel.cont.L	OTU_22
0.000101179	Region.P.Rel.cont	OTU_22
