Rel.cont	Group	OTU_ID
0.008446456	Rel.cont.L	OTU_4
0.732306318	Rel.cont.L	OTU_4
0.076508098	Rel.cont.L	OTU_4
0.032209565	Rel.cont.L	OTU_4
0.015471167	Rel.cont.L	OTU_4
0.144630151	Rel.cont.L	OTU_4
0.22638823	Rel.cont.L	OTU_4
0.962798086	Rel.cont.L	OTU_4
0.133071414	Rel.cont.L	OTU_4
6.15E-05	Rel.cont.L	OTU_4
0.042240152	Rel.cont.L	OTU_4
0.814223512	Rel.cont.L	OTU_4
0.008926674	Rel.cont.L	OTU_4
0.016444215	Rel.cont.L	OTU_4
2.55E-05	Region.P.Rel.cont	OTU_4
6.13E-05	Region.P.Rel.cont	OTU_4
5.89E-05	Region.P.Rel.cont	OTU_4
9.71E-05	Region.P.Rel.cont	OTU_4
0.000759878	Region.P.Rel.cont	OTU_4
8.72E-05	Region.S.Rel.cont	OTU_4
1.30E-05	Region.S.Rel.cont	OTU_4
3.36E-05	Region.S.Rel.cont	OTU_4
3.03E-05	Region.S.Rel.cont	OTU_4
7.04E-05	Region.S.Rel.cont	OTU_4
3.09E-05	Region.S.Rel.cont	OTU_4
0.000111721	Region.S.Rel.cont	OTU_4
0.000833464	Region.S.Rel.cont	OTU_4
0.000707255	Region.S.Rel.cont	OTU_4
0.000446785	Region.S.Rel.cont	OTU_4
0.000221239	Region.S.Rel.cont	OTU_4
0.000573865	Region.S.Rel.cont	OTU_4
0.000512488	Region.S.Rel.cont	OTU_4
0.001311452	Region.S.Rel.cont	OTU_4
0.002808331	Region.S.Rel.cont	OTU_4
0.001029866	Region.S.Rel.cont	OTU_4
0.000327359	Region.S.Rel.cont	OTU_4
0.000330915	Region.S.Rel.cont	OTU_4
0.000704767	Region.S.Rel.cont	OTU_4
0.000412712	Region.S.Rel.cont	OTU_4
0.000462829	Region.S.Rel.cont	OTU_4
0.000793575	Region.S.Rel.cont	OTU_4
0.00016288	Region.S.Rel.cont	OTU_4
0.000809037	Region.S.Rel.cont	OTU_4
0.000973877	Region.S.Rel.cont	OTU_4
0.000508636	Region.S.Rel.cont	OTU_4
0.000504596	Region.S.Rel.cont	OTU_4
0.00186845	Region.S.Rel.cont	OTU_4
0.000671859	Region.S.Rel.cont	OTU_4
0.000481974	Region.S.Rel.cont	OTU_4
0.000678564	Region.S.Rel.cont	OTU_4
0.001351754	Region.S.Rel.cont	OTU_4
0.000713314	Region.S.Rel.cont	OTU_4
0.023680241	Rel.cont.L	OTU_22
0.002902434	Rel.cont.L	OTU_22
0.126430511	Rel.cont.L	OTU_22
0.117908981	Rel.cont.L	OTU_22
0.00281294	Rel.cont.L	OTU_22
0.002847651	Rel.cont.L	OTU_22
0.000263173	Rel.cont.L	OTU_22
0.000241896	Rel.cont.L	OTU_22
0.007013815	Rel.cont.L	OTU_22
0.006857901	Rel.cont.L	OTU_22
0.000101179	Region.P.Rel.cont	OTU_22
0.000264936	Region.P.Rel.cont	OTU_22
0.001352696	Region.P.Rel.cont	OTU_22
0.001340643	Region.P.Rel.cont	OTU_22
0.006298629	Region.P.Rel.cont	OTU_22
9.43E-05	Region.P.Rel.cont	OTU_22
0.004113356	Region.P.Rel.cont	OTU_22
0.008948153	Region.P.Rel.cont	OTU_22
0.005138517	Region.P.Rel.cont	OTU_22
0.003865819	Region.P.Rel.cont	OTU_22
0.044805292	Region.P.Rel.cont	OTU_22
0.094985757	Region.P.Rel.cont	OTU_22
0.134488866	Region.P.Rel.cont	OTU_22
0.008792683	Region.P.Rel.cont	OTU_22
0.033820483	Region.P.Rel.cont	OTU_22
0.093243002	Region.P.Rel.cont	OTU_22
0.083281541	Region.P.Rel.cont	OTU_22
0.040026954	Region.P.Rel.cont	OTU_22
0.022917585	Region.P.Rel.cont	OTU_22
0.009884679	Region.P.Rel.cont	OTU_22
0.081930547	Region.P.Rel.cont	OTU_22
0.035077666	Region.P.Rel.cont	OTU_22
0.043556986	Region.P.Rel.cont	OTU_22
0.116367169	Region.P.Rel.cont	OTU_22
0.029305913	Region.P.Rel.cont	OTU_22
0.215816128	Region.P.Rel.cont	OTU_22
0.015283843	Region.P.Rel.cont	OTU_22
0.025333223	Region.P.Rel.cont	OTU_22
0.001519757	Region.P.Rel.cont	OTU_22
0.003144654	Region.P.Rel.cont	OTU_22
0.009238058	Region.P.Rel.cont	OTU_22
0.009252034	Region.P.Rel.cont	OTU_22
0.002276176	Region.P.Rel.cont	OTU_22
0.031791908	Region.P.Rel.cont	OTU_22
0.051569688	Region.P.Rel.cont	OTU_22
8.18E-05	Region.P.Rel.cont	OTU_22
0.071123115	Region.P.Rel.cont	OTU_22
0.09326974	Region.P.Rel.cont	OTU_22
0.166107865	Region.P.Rel.cont	OTU_22
4.36E-05	Region.S.Rel.cont	OTU_22
3.91E-05	Region.S.Rel.cont	OTU_22
5.04E-05	Region.S.Rel.cont	OTU_22
2.82E-05	Region.S.Rel.cont	OTU_22
4.64E-05	Region.S.Rel.cont	OTU_22
0.000156274	Region.S.Rel.cont	OTU_22
0.002151235	Region.S.Rel.cont	OTU_22
0.001021222	Region.S.Rel.cont	OTU_22
0.000553097	Region.S.Rel.cont	OTU_22
0.002869323	Region.S.Rel.cont	OTU_22
0.000444156	Region.S.Rel.cont	OTU_22
0.000212668	Region.S.Rel.cont	OTU_22
6.69E-05	Region.S.Rel.cont	OTU_22
0.001267528	Region.S.Rel.cont	OTU_22
0.000409199	Region.S.Rel.cont	OTU_22
0.00025455	Region.S.Rel.cont	OTU_22
0.000192209	Region.S.Rel.cont	OTU_22
0.001480906	Region.S.Rel.cont	OTU_22
0.001793463	Region.S.Rel.cont	OTU_22
0.000412659	Region.S.Rel.cont	OTU_22
0.001058718	Region.S.Rel.cont	OTU_22
0.000299643	Region.S.Rel.cont	OTU_22
0.000508636	Region.S.Rel.cont	OTU_22
0.002522981	Region.S.Rel.cont	OTU_22
0.001029002	Region.S.Rel.cont	OTU_22
0.000423022	Region.S.Rel.cont	OTU_22
0.001156738	Region.S.Rel.cont	OTU_22
0.000814277	Region.S.Rel.cont	OTU_22
6.87E-05	Region.S.Rel.cont	OTU_22
0.000869352	Region.S.Rel.cont	OTU_22
